class_name,order_name,family,genus,species,common_name,tsn_id,iucn_id,wi_taxon_guid
Mammalia,Diprotodontia,Potoroidae,Potorous,longipes,Long-footed Potoroo,552704,18102,1cf71cdd-d0d9-4822-901d-b2bfa520cd94
Mammalia,Diprotodontia,Potoroidae,Potorous,tridactylus,Long-nosed Potoroo,552706,41511,bf9b4f1c-0b5d-49a9-ab20-0c8d0401b768
Mammalia,Diprotodontia,Pseudocheiridae,,,Unknown Ringtail Possum,45,45,e63eb82e-fc39-489f-ac23-8e372d17756b
Mammalia,Diprotodontia,Pseudocheiridae,Hemibelideus,lemuroides,Lemuroid Ringtail Possum,609820,9869,d3d074cc-76da-4bb0-996a-486d09f50ed0
Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,volans,Greater Glider,609821,40579,acd22e67-7700-469c-8174-0c891ba3bf4f
Mammalia,Diprotodontia,Pseudocheiridae,Petropseudes,dahli,Rock Ringtail Possum,609822,40580,28bc2699-68f4-4261-bb78-5a634bc6a94b
Mammalia,Diprotodontia,Pseudocheiridae,Pseudocheirus,occidentalis,Western Ringtail Possum,609828,18492,fa7f436c-0391-49ef-b834-5ed75f9841c8
Mammalia,Diprotodontia,Pseudocheiridae,Pseudocheirus,peregrinus,Common Ringtail Possum,609828,40581,fb03e3e9-d1f1-4494-8c48-bdf14a7d09c0
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,albertisii,D'Albertis's Ringtail,609830,18503,8d27c0fa-f1e8-4f66-b511-155f348953a6
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,archeri,Green Ringtail Possum,609831,18502,b05a242c-d782-4695-b153-e584d3c42cf1
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,corinnae,Plush-coated Ringtail,609832,18504,ca77b915-d23d-4f59-90f1-179cee32e45d
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,coronatus,Reclusive Ringtail,709420,40582,3f3a49ba-07de-481d-88f4-c38ad5bd028a
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,cupreus,Coppery Ringtail,609833,18505,c40017d1-2408-418b-853f-6278709416c6
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,canescens,Lowland Ringtail,709421,40638,75a26196-76aa-48e3-9938-b5b067f772e2
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,caroli,Weyland Ringtail,709422,18507,178206d1-b56d-4005-a4ed-56449212ff99
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,cinereus,Daintree River Ringtail Possum,709423,18508,c6c12074-c596-4bdc-ba5a-47d52018ac2f
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,forbesi,Painted Ringtail,709424,40639,ea97aa07-766a-4a7c-9dc7-a7b8b8054b3c
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,herbertensis,Herbert River Ringtail Possum,709425,18509,a803b158-8831-4f3c-a843-b6a74b309bee
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,larvatus,Masked Ringtail,709426,136699,0b77a8b0-dd62-462a-b514-5202084d1193
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,mayeri,Pygmy Ringtail,709427,40640,0f6efad0-4f23-4433-a16c-a0e794d2e706
Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirulus,schlegeli,Arfak Ringtail,709428,40641,b992a64e-7aa3-4481-9a9b-b0ec67ab1b4d
Mammalia,Diprotodontia,Vombatidae,,,Unknown Wombat,52,52,01528fff-7d78-4dc6-a93d-bbd52d592509
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,krefftii,Northern Hairy-nosed Wombat,552678,11343,660f47b4-8c9d-4ab7-9e6d-b5b5dd78030e
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,Southern Hairy-nosed Wombat,552679,40555,7bb93158-b2d9-44b9-8a50-2012f706a758
Mammalia,Diprotodontia,Vombatidae,Vombatus,ursinus,Common Wombat,552680,40556,efddeab7-0f17-4ab0-a4e9-4853cc6c230e
Mammalia,Eulipotyphla,Erinaceidae,,,Unknown Hedgehog,34,34,c8cad892-4ee6-4d93-827f-af1352216489
Mammalia,Eulipotyphla,Erinaceidae,Atelerix,albiventris,Four-toed Hedgehog,633534,40602,837b9391-b201-41ad-a24a-b0549588efd8
Mammalia,Eulipotyphla,Erinaceidae,Atelerix,algirus,North African Hedgehog,633535,27926,d0845768-8d7b-4cc7-b0d2-ddc78d656dbd
Mammalia,Eulipotyphla,Erinaceidae,Atelerix,frontalis,Southern African Hedgehog,633536,2274,defee91d-ca62-44a0-98e9-663827b2529b
Mammalia,Eulipotyphla,Erinaceidae,Atelerix,sclateri,Somali Hedgehog,633537,2275,4fce6852-2ac4-4ca5-b49d-c9173c17e497
Mammalia,Eulipotyphla,Erinaceidae,Echinosorex,gymnura,Moonrat,633549,40603,8e840c5c-c75f-47a1-90e3-5559ad64422b
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,amurensis,Manchurian Hedgehog,633538,40604,5ac27ea1-5f2c-4e1b-b576-90667d1c75be
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,concolor,Southern White-breasted Hedgehog,633539,40605,b1973fd6-0ebb-4999-a48f-68f7b8ec7d2e
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,europaeus,Western European Hedgehog,633540,29650,0a11c18f-e253-4651-bb1b-4c642e8a03a7
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,roumanicus,Northern White-breasted Hedgehog,709723,136344,a8e7d1ce-4906-4951-a365-41d1c75e2652
Mammalia,Eulipotyphla,Erinaceidae,Hemiechinus,auritus,Long-eared Hedgehog,633542,40607,66819b12-7fd8-496d-a136-c84e8109c6bb
Mammalia,Eulipotyphla,Erinaceidae,Hemiechinus,collaris,Indian Long-eared Hedgehog,633543,40608,5d890011-951a-4614-b093-7e04a220793f
Mammalia,Eulipotyphla,Erinaceidae,Mesechinus,dauuricus,Daurian Hedgehog,633547,40612,fd579c4d-4d6a-401b-8875-c91c7479b641
Mammalia,Eulipotyphla,Erinaceidae,Mesechinus,hughi,Hugh's Hedgehog,633548,13209,740b4e26-16ae-4727-b7c2-7bc3877e97ee
Mammalia,Eulipotyphla,Erinaceidae,Paraechinus,aethiopicus,Desert Hedgehog,709728,40606,b9d67be7-fccd-4d37-a5e3-6a8ec4119c58
Mammalia,Eulipotyphla,Erinaceidae,Paraechinus,hypomelas,Brandt's Hedgehog,709729,40610,36ccf20d-2d2b-4e8a-a758-a11d0274cfce
Mammalia,Eulipotyphla,Erinaceidae,Paraechinus,micropus,Indian Hedgehog,709730,40609,07227f61-08d0-48b6-96cb-66ffc8bfc42d
Mammalia,Eulipotyphla,Erinaceidae,Paraechinus,nudiventris,Madras Hedgehog,709731,39594,cfa481fc-3de5-4e62-91c2-ce3d80b990db
Mammalia,Eulipotyphla,Solenodontidae,Atopogale,cubana,Cuban Solenodon,933463,20320,b49d9704-05e8-4f18-8c9e-82f63a5008ea
Mammalia,Eulipotyphla,Solenodontidae,Solenodon,paradoxus,Hispaniolan Solenodon,633483,20321,7e65bd14-5f57-46ef-b7b0-92694f747d9e
Mammalia,Eulipotyphla,Soricidae,,,Unknown Shrew,80,80,26a96746-25c9-406e-b3a1-1658f81ae0af
Mammalia,Eulipotyphla,Talpidae,Desmana,moschata,Russian Desman,633829,6506,53c1e252-f806-48f5-b116-b946fcd1e0a7
Mammalia,Hyracoidea,Procaviidae,,,Unknown Hyrax,43,43,29f2ed40-b1db-4aea-acee-79ac548796e6
Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,arboreus,Southern Tree Hyrax,584906,6409,74ea542e-855f-436c-980f-ab33014de432
Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,dorsalis,Western Tree Hyrax,584907,6410,8b85bbb1-17e3-4da6-8a80-017686f7c510
Mammalia,Hyracoidea,Procaviidae,Dendrohyrax,validus,Eastern Tree Hyrax,584908,136599,bfc09fac-f558-4d7a-9109-61a3422f9b88
Mammalia,Hyracoidea,Procaviidae,Heterohyrax,brucei,Bush Hyrax,584910,9997,b18690c8-a11a-4029-8029-fb280d40e7f7
Mammalia,Hyracoidea,Procaviidae,Procavia,capensis,Rock Hyrax,584911,41766,ebe71a3a-68bb-48bd-b3d9-b6b311882cee
Mammalia,Lagomorpha,Leporidae,,,Unknown Rabbit_Hare,180110,21,6c09fa63-2acc-4915-a60b-bd8cee40aedb
Mammalia,Lagomorpha,Leporidae,Brachylagus,idahoensis,Pygmy Rabbit,552521,2963,936a2449-73d2-442e-a41e-e73b8886eb14
Mammalia,Lagomorpha,Leporidae,Bunolagus,monticularis,Riverine Rabbit,625336,3326,584d7898-020d-4fca-ae51-42c0760c9e0f
Mammalia,Lagomorpha,Leporidae,Caprolagus,hispidus,Hispid Hare,625337,3833,7a4316e3-88d7-4a21-be71-ff3fe70cc598
Mammalia,Lagomorpha,Leporidae,Lepus,alleni,Antelope Jackrabbit,180114,41272,b63b99a0-1c13-459d-8cef-650e39a039b9
Mammalia,Lagomorpha,Leporidae,Lepus,americanus,Snowshoe Hare,180112,41273,0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86
Mammalia,Lagomorpha,Leporidae,Lepus,arcticus,Arctic Hare,552511,41274,db08cf91-c34c-4708-8c8a-1529f8e80eed
Mammalia,Lagomorpha,Leporidae,Lepus,brachyurus,Japanese Hare,625338,41275,241042c0-ec31-4ae6-81dc-d2b785de1bb8
Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,180115,41276,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0
Mammalia,Lagomorpha,Leporidae,Lepus,callotis,White-sided Jackrabbit,180116,11792,52944183-d8a9-43fd-89c3-bfbe43c21e0e
Mammalia,Lagomorpha,Leporidae,Lepus,capensis,Cape Hare,180117,41277,09c232d8-2dcd-4331-9f6f-59e2fea5f357
Mammalia,Lagomorpha,Leporidae,Lepus,castroviejoi,Broom Hare,625339,11797,4452fa1c-b095-485b-91e3-198ceeb6bc6f
Mammalia,Lagomorpha,Leporidae,Lepus,comus,Yunnan Hare,625340,41278,c281120a-4623-4175-a0bc-3cbc88fc0087
Mammalia,Lagomorpha,Leporidae,Lepus,coreanus,Korean Hare,625341,41279,ac594ebb-3580-4766-b19d-3b4ddede063f
Mammalia,Lagomorpha,Leporidae,Lepus,corsicanus,Corsican Hare,625342,41305,7ac33a2c-1a94-4a38-ba91-9c89fe75c8cd
Mammalia,Lagomorpha,Leporidae,Lepus,europaeus,European Hare,552501,41280,ce9a5481-b3f7-4e42-8b8b-382f601fded0
Mammalia,Lagomorpha,Leporidae,Lepus,fagani,Ethiopian Hare,625343,11798,b7fb48be-db78-4e63-a0ba-e1fc136ca959
Mammalia,Lagomorpha,Leporidae,Lepus,flavigularis,Tehuantepec Jackrabbit,625344,11790,4ab7b77a-ba34-407c-aa48-cf92345a6ff7
Mammalia,Lagomorpha,Leporidae,Lepus,granatensis,Granada Hare,625345,41306,2ae71e77-7d1f-4192-b2f3-bca9fea14762
Mammalia,Lagomorpha,Leporidae,Lepus,habessinicus,Abyssinian Hare,727749,41289,e1096dcc-fb59-4619-a987-1fad012af196
Mammalia,Lagomorpha,Leporidae,Lepus,hainanus,Hainan Hare,625346,11793,f8600661-4b7c-4122-994a-93da3ed64279
Mammalia,Lagomorpha,Leporidae,Lepus,insularis,Black Jackrabbit,625347,11794,bb082446-52b9-4085-b43b-fee020807540
Mammalia,Lagomorpha,Leporidae,Lepus,mandshuricus,Manchurian Hare,625348,41281,6bee4179-6690-4f99-9524-b662dd82eedf
Mammalia,Lagomorpha,Leporidae,Lepus,nigricollis,Indian Hare,625349,41282,ec6e3c3b-9dbb-4a6c-9cbb-6c0657432f32
Mammalia,Lagomorpha,Leporidae,Lepus,oiostolus,Woolly Hare,625350,41283,62718abe-cfa6-49e0-bbbe-467d2055dc08
Mammalia,Lagomorpha,Leporidae,Lepus,othus,Alaskan Hare,552513,11795,51337b41-3577-42dc-83d1-f1c2621ae58d
Mammalia,Lagomorpha,Leporidae,Lepus,peguensis,Burmese Hare,625351,41284,876c3e36-a7f1-41bd-96a7-cf94699eb0a4
Mammalia,Lagomorpha,Leporidae,Lepus,saxatilis,Scrub Hare,625352,41285,2a454390-09b9-45dc-b747-00657e92cf8c
Mammalia,Lagomorpha,Leporidae,Lepus,sinensis,Chinese Hare,625353,41286,e873dce6-9977-472a-8180-13ece5769295
Mammalia,Lagomorpha,Leporidae,Lepus,starcki,Ethiopian Highland Hare,625354,41287,0af5c26f-1465-445e-8055-560c44ea216b
Mammalia,Lagomorpha,Leporidae,Lepus,tibetanus,Desert Hare,727751,41307,a6e4df43-4978-4d19-9d23-07c56a06f6fb
Mammalia,Lagomorpha,Leporidae,Lepus,timidus,Mountain Hare,180113,11791,0665cfee-2b6a-44d5-bc0d-d74fb79f3264
Mammalia,Lagomorpha,Leporidae,Lepus,tolai,Tolai Hare,625355,41308,975c3069-b79d-43c9-91f1-1f4191b50ac9
Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,White-tailed Jackrabbit,180118,41288,5991f4fe-e5c8-44cf-b18c-7834d5649846
Mammalia,Lagomorpha,Leporidae,Lepus,victoriae,African Savanna Hare,625356,41879,d07fdf54-b3e5-46da-93a7-65fa5dda1055
Mammalia,Lagomorpha,Leporidae,Lepus,yarkandensis,Yarkand Hare,625357,11796,5334eecd-95ba-4e8c-ad41-9bc4cf13fe08
Mammalia,Lagomorpha,Leporidae,Nesolagus,netscheri,Sumatran Striped Rabbit,625358,14662,ecb3c012-4f76-4898-8774-4d59a7005543
Mammalia,Lagomorpha,Leporidae,Nesolagus,timminsi,Annamite Striped Rabbit,625372,41209,b4c4fc9c-71d0-4e3e-84b0-f02c29fe4374
Mammalia,Lagomorpha,Leporidae,Oryctolagus,cuniculus,European Rabbit,180129,41291,5a565886-156e-4b19-a017-6a5bbae4df0f
Mammalia,Lagomorpha,Leporidae,Pentalagus,furnessi,Amami Rabbit,625359,16559,491d33a9-f708-47a8-a26e-62d43efe1a05
Mammalia,Lagomorpha,Leporidae,Poelagus,marjorita,Bunyoro Rabbit,625360,41292,78e53be0-d742-4910-931a-f103b3033c66
Mammalia,Lagomorpha,Leporidae,Pronolagus,crassicaudatus,Natal Red Rock Hare,625361,41293,221bb9b7-6f54-4d5a-aae3-593c53cafe74
Mammalia,Lagomorpha,Leporidae,Pronolagus,randensis,Jameson's Red Rock Hare,625362,41294,fc9bcf48-83b9-48db-8646-063440d6427b
Mammalia,Lagomorpha,Leporidae,Pronolagus,rupestris,Smith's Red Rock Hare,625363,41295,7e615615-dc25-4c09-82c2-3c1dfab9ea89
Mammalia,Lagomorpha,Leporidae,Pronolagus,saundersiae,Hewitt's Red Rock Hare,625363,136713,d0c87007-713d-4c78-a840-7b065bb7ef44
Mammalia,Lagomorpha,Leporidae,Romerolagus,diazi,Volcano Rabbit,625364,19742,17874ddd-4a43-4a9e-8e41-c27e70834974
Mammalia,Lagomorpha,Leporidae,Sylvilagus,aquaticus,Swamp Rabbit,180121,41296,9708923c-d5f1-434a-a2cf-c513eaecfcc2
Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,180122,41297,85f0d28f-ca8b-4100-8b16-46d4766201e3
Mammalia,Lagomorpha,Leporidae,Sylvilagus,bachmani,Brush Rabbit,180123,41302,4c5ad642-4465-4b49-97ca-7d6d89223b28
Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,625365,41298,4834ffc5-1556-4ed5-8134-8f1fc5308252
Mammalia,Lagomorpha,Leporidae,Sylvilagus,cognatus,Manzano Mountain Cottontail,727752,41309,0513b70c-5efb-4441-b7dd-818c212dd75d
Mammalia,Lagomorpha,Leporidae,Sylvilagus,cunicularius,Mexican Cottontail,625366,21211,216b3930-839e-4ca0-9158-540bd933bbe8
Mammalia,Lagomorpha,Leporidae,Sylvilagus,dicei,Dice's Cottontail,625367,21209,0b3ec601-aec6-410d-89b9-3e794950eabc
Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,180124,41299,667a4650-a141-4c4e-844e-58cdeaeb4ae1
Mammalia,Lagomorpha,Leporidae,Sylvilagus,graysoni,Tres Marias Cottontail,625368,21206,13655cf5-906b-478e-8e7b-313895cc1cb6
Mammalia,Lagomorpha,Leporidae,Sylvilagus,insonus,Omilteme Cottontail,625369,21207,f811414a-d9e2-4825-857b-56d857378dc2
Mammalia,Lagomorpha,Leporidae,Sylvilagus,mansuetus,San Jose Brush Rabbit,625370,21210,59565b7a-d098-46e0-832a-af654312b1bb
Mammalia,Lagomorpha,Leporidae,Sylvilagus,nuttallii,Mountain Cottontail,180126,41300,3a292fc0-f364-4c55-bf4b-454cdb249117
Mammalia,Lagomorpha,Leporidae,Sylvilagus,obscurus,Appalachian Cottontail,552514,41301,c75f3b2c-56b7-43ee-beff-c333494d3c64
Mammalia,Lagomorpha,Leporidae,Sylvilagus,palustris,Marsh Rabbit,180120,41303,f4b2687c-3b7e-46f6-9db2-27149098e586
Mammalia,Lagomorpha,Leporidae,Sylvilagus,robustus,Robust Cottontail,555658,41310,ce17a578-d461-468c-8a03-64c86234ae68
Mammalia,Lagomorpha,Leporidae,Sylvilagus,transitionalis,New England Cottontail,180127,21212,973b5575-3acd-489f-b12b-4fa1b3832394
Mammalia,Lagomorpha,Leporidae,Sylvilagus,varynaensis,Venezuelan Lowland Rabbit,727753,41311,c7feca40-4c84-41bf-82d9-0b540569a192
Mammalia,Lagomorpha,Ochotonidae,Ochotona,alpina,Alpine Pika,625312,41255,6d3af20b-e94f-43b7-b8f7-769e159ee480
Mammalia,Lagomorpha,Ochotonidae,Ochotona,argentata,Silver Pika,727746,41986,6ca91b80-1023-46ec-bd6a-38e6c5267c5e
Mammalia,Lagomorpha,Ochotonidae,Ochotona,cansus,Gansu Pika,625313,41256,a6768508-2e68-42bc-b331-5c9fa8d12ec9
Mammalia,Lagomorpha,Ochotonidae,Ochotona,collaris,Collared Pika,180108,41257,3005ad26-a658-46df-ae30-9a2b819330ab
Mammalia,Lagomorpha,Ochotonidae,Ochotona,curzoniae,Plateau Pika,625314,41258,aeb281d5-d109-4f4d-89c0-8931d0265f27
Mammalia,Lagomorpha,Ochotonidae,Ochotona,dauurica,Daurian Pika,625315,41259,253ce090-3f41-4fb6-aa1b-d4bedd314668
Mammalia,Lagomorpha,Ochotonidae,Ochotona,erythrotis,Chinese Red Pika,625316,41260,263409b5-4d0f-4c3a-bf4b-47b20a7487fe
Mammalia,Lagomorpha,Ochotonidae,Ochotona,forresti,Forrest's Pika,625317,15048,9a9c85ee-7951-4254-be41-82e493e99d76
Mammalia,Lagomorpha,Ochotonidae,Ochotona,gloveri,Glover's Pika,625319,41261,e293b469-32a0-43be-8b33-65c08c7640b7
Mammalia,Lagomorpha,Ochotonidae,Ochotona,hoffmanni,Hoffmann's Pika,625371,40800,a3f24878-a7ad-49d8-9fbe-d214116d365a
Mammalia,Lagomorpha,Ochotonidae,Ochotona,hyperborea,Northern Pika,625321,87948061,e067ce97-e413-422b-a2b1-c01f53f50d3e
Mammalia,Lagomorpha,Ochotonidae,Ochotona,iliensis,Ili Pika,625322,15050,031c2d2d-e6cf-487f-88d2-63d5c689644c
Mammalia,Lagomorpha,Ochotonidae,Ochotona,koslowi,Kozlov's Pika,625323,15046,bfb69ec1-bc35-4bba-bf4e-284c3812732f
Mammalia,Lagomorpha,Ochotonidae,Ochotona,ladacensis,Ladak Pika,625324,41264,85300eb5-247d-489f-a0a3-b1bca3629b0e
Mammalia,Lagomorpha,Ochotonidae,Ochotona,macrotis,Large-eared Pika,625325,41265,73614d65-0148-4e0e-aa0c-16be65952b63
Mammalia,Lagomorpha,Ochotonidae,Ochotona,nubrica,Nubra Pika,625327,15051,d7845280-2163-4eca-b07b-a18092a84adf
Mammalia,Lagomorpha,Ochotonidae,Ochotona,princeps,American Pika,180109,41267,66e26e7c-7ebf-4795-a552-0c8c579b4a38
Mammalia,Lagomorpha,Ochotonidae,Ochotona,pusilla,Steppe Pika,625329,15052,ed72c70b-d9f5-4957-a23d-ca8c5c3660f1
Mammalia,Lagomorpha,Ochotonidae,Ochotona,roylei,Royle's Pika,625330,41268,e25d03fa-e037-41ce-a610-55ad1b26f5fe
Mammalia,Lagomorpha,Ochotonidae,Ochotona,rufescens,Afghan Pika,625331,41269,4ef57dee-b5db-4b3a-a427-ad8065bf9203
Mammalia,Lagomorpha,Ochotonidae,Ochotona,rutila,Turkestan Red Pika,625332,41270,a6abf9c0-46b9-4e9c-93e9-0c14138b862d
Mammalia,Lagomorpha,Ochotonidae,Ochotona,syrinx,Qinling Pika,625373,87948175,c624b45c-54a0-4ab9-8b1b-fbfba256f19d
Mammalia,Lagomorpha,Ochotonidae,Ochotona,thibetana,Moupin Pika,625333,41271,27f352c1-e837-4e42-bd3c-a1923b3b5e30
Mammalia,Lagomorpha,Ochotonidae,Ochotona,thomasi,Thomas's Pika,625334,15053,e20ebb71-08cd-4ec9-a4b5-58f02fd17a41
Mammalia,Lagomorpha,Ochotonidae,Ochotona,turuchanensis,Turuchan Pika,727748,41503,cd6b547b-a4f6-4a73-9377-41bce4f6b48c
Mammalia,Macroscelidea,Macroscelididae,Petrodromus,tetradactylus,Four-toed Sengi,584923,42679,6a52a4b5-bb68-40e1-aa1b-ec82e1b90de8
Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,chrysopygus,Golden-rumped Elephant Shrew,584924,19705,d26f2f7e-7e31-4dd0-a0ef-34ea759ca6f8
Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,cirnei,Checkered Sengi,584925,19709,0f296edb-7563-4b7c-b1ab-56dd71b6dbac
Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,petersi,Black And Rufous Elephant Shrew,584926,19708,3d9d81cc-dc64-497c-951a-ad901644d8e7
Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,udzungwensis,Grey-faced Sengi,0,136309,8f73ede2-dab9-4018-890e-c3c8a37f1360
Mammalia,Mammalia,Ochotonidae,Ochotona,,Unknown Pika,69,69,9878f262-2131-4259-adb2-fcab40e8238c
Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Platypus,552524,40488,4f7d7135-63eb-4176-800e-a10d424e0a94
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Short-beaked Echidna,552522,41312,1b30ddf8-22fb-40ff-9df6-6a8a0b6ccaa1
Mammalia,Monotremata,Tachyglossidae,Zaglossus,attenboroughi,Sir David's Long-beaked Echidna,709357,136322,29ae6953-c9ed-4bf6-8ce6-4f969e8df7ea
Mammalia,Monotremata,Tachyglossidae,Zaglossus,bartoni,Eastern Long-beaked Echidna,709358,136552,60f65790-5db8-44e4-a355-3711d6529114
Mammalia,Monotremata,Tachyglossidae,Zaglossus,bruijnii,Western Long-beaked Echidna,552523,23179,1f0ff4b9-60b2-4291-95fd-a8c215266724
Mammalia,Peramelemorphia,,,,Unknown Bandicoot,57,57,cb1c6f8c-0ba5-494f-8d39-e213b3800a85
Mammalia,Peramelemorphia,Peramelidae,Echymipera,clara,Clara's Echymipera,552664,7015,b8fdff37-2b4c-4579-85c8-6a00d7a9c148
Mammalia,Peramelemorphia,Peramelidae,Echymipera,davidi,David's Echymipera,552665,7017,32e0a109-cb7a-4643-9992-70df7203ded2
Mammalia,Peramelemorphia,Peramelidae,Echymipera,echinista,Menzies' Echymipera,552666,7016,ab3cd183-ece3-4a8f-aa8d-aca1b9a9a0c9
Mammalia,Peramelemorphia,Peramelidae,Echymipera,kalubu,Common Echymipera,552667,7018,15215fb9-c42f-4d93-9c8f-e5a54e2ebebf
Mammalia,Peramelemorphia,Peramelidae,Echymipera,rufescens,Long-nosed Echymipera,552668,7019,5ea19152-79d4-4604-8ad4-d33c62f05464
Mammalia,Peramelemorphia,Peramelidae,Isoodon,auratus,Golden Bandicoot,552655,10863,32a2b254-ea23-48f6-ac88-820466c2550e
Mammalia,Peramelemorphia,Peramelidae,Isoodon,macrourus,Northern Brown Bandicoot,552657,40552,33260584-7ce8-49a5-a8ee-7ac01be663bf
Mammalia,Peramelemorphia,Peramelidae,Isoodon,obesulus,Southern Brown Bandicoot,552656,40553,bbe2362c-2d06-458f-96aa-03ad6bd24cc5
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,aplini,Arfak Pygmy Bandicoot,552670,136538,f040162b-9a06-48c7-9612-df1e51d9757b
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,longicauda,Striped Bandicoot,552669,13388,78a4bee2-007f-4a09-8918-2193800483f5
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,murina,Mouse Bandicoot,552670,13389,e485faec-1ae4-4d10-b45c-7669f8ae9dbc
Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,papuensis,Papuan Bandicoot,552671,13390,2d8bf331-fdb4-42ca-92a5-b441fbe15b33
Mammalia,Peramelemorphia,Peramelidae,Perameles,bougainville,Western Barred Bandicoot,552660,16569,bc0a4bcb-0f9a-4db0-9ef4-5de072635537
Mammalia,Peramelemorphia,Peramelidae,Perameles,gunnii,Eastern Barred Bandicoot,552662,16572,ae127407-d247-4257-8a4f-32748b30724e
Mammalia,Peramelemorphia,Peramelidae,Perameles,nasuta,Long-nosed Bandicoot,552663,40554,d5b17565-2220-4d49-85e6-00e1295f6169
Mammalia,Peramelemorphia,Peramelidae,Peroryctes,broadbenti,Giant Bandicoot,552672,16710,96a49485-38d4-4b16-b6c4-a28a3244ac8c
Mammalia,Peramelemorphia,Peramelidae,Peroryctes,raffrayana,Raffray's Bandicoot,552673,16711,efc2e1cf-b44d-414c-a7c4-4b8f1dd21423
Mammalia,Peramelemorphia,Thylacomydae,Macrotis,lagotis,Bilby,552658,12650,b804275c-c1dc-4188-839a-8182214e9e55
Mammalia,Perissodactyla,Equidae,,,Unknown Equid,33,33,1d31187b-4161-43cd-9f2e-48b4fb4fb49c
Mammalia,Perissodactyla,Equidae,Equus,africanus,African Wild Ass,180690,7949,bf4af16d-d079-4d7c-af7a-be9c9c7cceab
Mammalia,Perissodactyla,Equidae,Equus,asinus,Domestic Donkey,180690,9990008,8a766598-fcfe-4c06-b899-7213f9b20dfa
Mammalia,Perissodactyla,Equidae,Equus,caballus,Domestic Horse,180961,200,5109acb4-e503-4147-a175-a3c6aa71f1e3
Mammalia,Perissodactyla,Equidae,Equus,ferus,Przewalski's Horse,926239,41763,19fd235e-d808-4e22-bfae-42491045b763
Mammalia,Perissodactyla,Equidae,Equus,grevyi,Grevy's Zebra,202400,7950,3877192e-7bc5-4311-a737-0262ba9d3395
Mammalia,Perissodactyla,Equidae,Equus,hemionus,Asiatic Wild Ass,624993,7951,c4238457-f534-4b89-99aa-d7c7624673ee
Mammalia,Perissodactyla,Equidae,Equus,kiang,Kiang,624994,7953,212e3d41-86ca-486e-9ee8-0ff9ab2c59e6
Mammalia,Perissodactyla,Equidae,Equus,quagga,Plains Zebra,624996,41013,dd39bbd5-077c-482e-9d33-bd176116c870
Mammalia,Perissodactyla,Equidae,Equus,zebra,Mountain Zebra,202401,7960,e178c377-987c-4c7d-ac56-6adcea8d75e1
Mammalia,Perissodactyla,Rhinocerotidae,,,Unknown Rhino,46,46,da1c91cc-61eb-4afb-962c-590995ca9beb
Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,simum,White Rhinoceros,625001,4185,d59da409-557c-46ad-9373-390ee218142f
Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,Sumatran Rhinoceros,625002,6553,e465aa4e-d6ac-46fe-b990-e4fac9fb08ed
